# BUSCO version is: 5.1.2 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
25808at4891	Complete	C0000000007_ptg000007l	250806	251429	+	293.2	172	https://www.orthodb.org/v10?query=25808at4891	Small GTPase superfamily
25824at4891	Complete	C0000000014_ptg000014l	286708	287625	-	245.2	189	https://www.orthodb.org/v10?query=25824at4891	Ribonuclease
25828at4891	Complete	C0000000014_ptg000014l	306838	307881	+	341.0	281	https://www.orthodb.org/v10?query=25828at4891	Actin cytoskeleton-regulatory complex protein END3
25873at4891	Complete	C0000000010_ptg000010l	286534	287595	-	175.5	176	https://www.orthodb.org/v10?query=25873at4891	ENTH/VHS
25937at4891	Complete	C0000000017_ptg000017l	246844	247551	-	358.4	207	https://www.orthodb.org/v10?query=25937at4891	Ribosome assembly factor mrt4
25943at4891	Complete	C0000000017_ptg000017l	553479	554987	-	296.2	255	https://www.orthodb.org/v10?query=25943at4891	metal ion transmembrane transporter activity
25948at4891	Complete	C0000000008_ptg000008l	752381	753166	-	233.6	184	https://www.orthodb.org/v10?query=25948at4891	Staphylococcal nuclease (SNase-like), OB-fold
25967at4891	Complete	C0000000013_ptg000013l	299669	300755	-	148.3	168	https://www.orthodb.org/v10?query=25967at4891	Cytidine deaminase-like protein
25981at4891	Duplicated	C0000000007_ptg000007l	115414	116646	-	353.3	367	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
25981at4891	Duplicated	C0000000013_ptg000013l	559580	560755	+	359.1	372	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
26005at4891	Complete	C0000000005_ptg000005l	608443	609096	-	394.9	201	https://www.orthodb.org/v10?query=26005at4891	Adenylate kinase
26018at4891	Complete	C0000000008_ptg000008l	184191	185042	-	204.3	171	https://www.orthodb.org/v10?query=26018at4891	p-loop containing nucleoside triphosphate hydrolase protein
26055at4891	Complete	C0000000010_ptg000010l	283691	284572	+	168.3	179	https://www.orthodb.org/v10?query=26055at4891	Ribosomal RNA-processing protein 7
26056at4891	Complete	C0000000003_ptg000003l	257776	258657	-	266.8	200	https://www.orthodb.org/v10?query=26056at4891	Ubiquitin-activating enzyme
26076at4891	Complete	C0000000007_ptg000007l	147205	148275	+	241.9	229	https://www.orthodb.org/v10?query=26076at4891	DNA glycosylase
26091at4891	Complete	C0000000008_ptg000008l	824442	825203	-	416.1	206	https://www.orthodb.org/v10?query=26091at4891	Ribosomal protein S5
26111at4891	Duplicated	C0000000010_ptg000010l	87669	88601	-	431.0	245	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26111at4891	Duplicated	C0000000014_ptg000014l	86681	87619	-	441.0	248	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26130at4891	Complete	C0000000017_ptg000017l	559153	560544	+	377.3	257	https://www.orthodb.org/v10?query=26130at4891	fungal pheromone STE3G-protein-coupled receptor
26134at4891	Complete	C0000000008_ptg000008l	77521	79920	+	451.2	478	https://www.orthodb.org/v10?query=26134at4891	AP complex subunit beta
26145at4891	Complete	C0000000001_ptg000001l	216348	216965	+	321.4	163	https://www.orthodb.org/v10?query=26145at4891	Small GTPase superfamily
26165at4891	Complete	C0000000010_ptg000010l	124108	124932	+	381.7	239	https://www.orthodb.org/v10?query=26165at4891	18S rRNA (Guanine(1575)-N(7))-methyltransferase
26166at4891	Complete	C0000000002_ptg000002l	30686	31456	-	234.6	175	https://www.orthodb.org/v10?query=26166at4891	similar to Saccharomyces cerevisiae YBR290W BSD2 Heavy metal ion homeostasis protein
26198at4891	Complete	C0000000005_ptg000005l	450417	451856	+	369.8	280	https://www.orthodb.org/v10?query=26198at4891	Leucine-rich repeat domain superfamily
26222at4891	Complete	C0000000013_ptg000013l	568022	570112	-	602.1	467	https://www.orthodb.org/v10?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	C0000000005_ptg000005l	93867	94748	-	167.7	168	https://www.orthodb.org/v10?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	C0000000005_ptg000005l	1047631	1048797	+	213.7	164	https://www.orthodb.org/v10?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	C0000000010_ptg000010l	236829	237962	+	116.7	302	https://www.orthodb.org/v10?query=26297at4891	Steadiness box (SB) domain
26316at4891	Complete	C0000000006_ptg000006l	280828	281547	+	307.4	192	https://www.orthodb.org/v10?query=26316at4891	Methylthioribulose-1-phosphate dehydratase
26320at4891	Complete	C0000000001_ptg000001l	208473	209315	+	375.8	221	https://www.orthodb.org/v10?query=26320at4891	MOB kinase activator family
26325at4891	Complete	C0000000013_ptg000013l	105444	106478	-	326.6	260	https://www.orthodb.org/v10?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	C0000000009_ptg000009l	415547	416617	+	265.5	277	https://www.orthodb.org/v10?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	C0000000003_ptg000003l	479348	479941	-	250.5	165	https://www.orthodb.org/v10?query=26336at4891	p-loop containing nucleoside triphosphate hydrolase protein
26394at4891	Complete	C0000000007_ptg000007l	667398	668819	+	208.6	252	https://www.orthodb.org/v10?query=26394at4891	tubulin nucleotide-binding domain-like protein
26399at4891	Complete	C0000000010_ptg000010l	76943	81202	-	380.9	746	https://www.orthodb.org/v10?query=26399at4891	Mediator of RNA polymerase II transcription subunit 12
26409at4891	Complete	C0000000011_ptg000011l	373631	374266	-	253.4	173	https://www.orthodb.org/v10?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Complete	C0000000009_ptg000009l	460054	460773	+	418.0	182	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26418at4891	Complete	C0000000011_ptg000011l	600811	601632	-	372.8	191	https://www.orthodb.org/v10?query=26418at4891	K Homology domain
26448at4891	Complete	C0000000011_ptg000011l	362756	364597	+	525.9	468	https://www.orthodb.org/v10?query=26448at4891	putative mitochondrial translation system component
26458at4891	Complete	C0000000005_ptg000005l	978531	979085	-	224.9	155	https://www.orthodb.org/v10?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	C0000000005_ptg000005l	435536	436372	+	143.0	174	https://www.orthodb.org/v10?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	C0000000014_ptg000014l	163585	164307	-	271.9	197	https://www.orthodb.org/v10?query=26500at4891	HAD superfamily
26506at4891	Complete	C0000000013_ptg000013l	202287	203702	-	265.1	146	https://www.orthodb.org/v10?query=26506at4891	Small GTPase superfamily
26527at4891	Complete	C0000000009_ptg000009l	321155	322975	+	392.0	370	https://www.orthodb.org/v10?query=26527at4891	Altered inheritance of mitochondria protein 9, mitochondrial
26542at4891	Complete	C0000000002_ptg000002l	74688	75641	-	271.1	211	https://www.orthodb.org/v10?query=26542at4891	3-ketodihydrosphingosine reductase TSC10
26555at4891	Complete	C0000000015_ptg000015l	277525	278520	+	224.5	239	https://www.orthodb.org/v10?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	C0000000009_ptg000009l	403942	405420	-	325.7	341	https://www.orthodb.org/v10?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	C0000000005_ptg000005l	1241561	1242355	+	224.5	185	https://www.orthodb.org/v10?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	C0000000015_ptg000015l	253138	256392	-	626.0	650	https://www.orthodb.org/v10?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	C0000000006_ptg000006l	562034	562747	+	334.9	192	https://www.orthodb.org/v10?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	C0000000017_ptg000017l	624837	625595	-	257.3	200	https://www.orthodb.org/v10?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	C0000000008_ptg000008l	349396	350337	-	126.4	189	https://www.orthodb.org/v10?query=26633at4891	DUF833-domain-containing protein
26634at4891	Complete	C0000000014_ptg000014l	269282	270184	-	219.7	195	https://www.orthodb.org/v10?query=26634at4891	modification methylase HemK
26660at4891	Complete	C0000000008_ptg000008l	429412	430779	-	232.4	211	https://www.orthodb.org/v10?query=26660at4891	Nop domain
26684at4891	Complete	C0000000005_ptg000005l	674598	675308	+	261.6	192	https://www.orthodb.org/v10?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	C0000000003_ptg000003l	571890	572957	-	303.1	257	https://www.orthodb.org/v10?query=26689at4891	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
26725at4891	Complete	C0000000017_ptg000017l	395957	396604	+	182.4	144	https://www.orthodb.org/v10?query=26725at4891	Cytochrome c heme lyase
26729at4891	Complete	C0000000008_ptg000008l	157424	158191	+	288.1	191	https://www.orthodb.org/v10?query=26729at4891	translation protein
26743at4891	Complete	C0000000011_ptg000011l	402616	403605	+	245.6	215	https://www.orthodb.org/v10?query=26743at4891	Ferredoxin reductase-type FAD-binding domain
26745at4891	Complete	C0000000004_ptg000004l	243980	244948	+	232.4	190	https://www.orthodb.org/v10?query=26745at4891	Putative 25S rRNA (Uracil2843-N3)-methyltransferase
26758at4891	Complete	C0000000002_ptg000002l	68118	69371	-	278.4	280	https://www.orthodb.org/v10?query=26758at4891	Lysine methyltransferase
26789at4891	Complete	C0000000005_ptg000005l	140987	141943	-	292.1	249	https://www.orthodb.org/v10?query=26789at4891	Cdk-activating kinase assembly factor MAT1, centre
26792at4891	Complete	C0000000013_ptg000013l	138844	139416	-	323.8	157	https://www.orthodb.org/v10?query=26792at4891	Small GTPase superfamily
26808at4891	Complete	C0000000008_ptg000008l	543911	544561	+	195.0	156	https://www.orthodb.org/v10?query=26808at4891	Phosphatidic acid phosphatase type 2/haloperoxidase
26866at4891	Complete	C0000000005_ptg000005l	417493	419496	+	258.1	285	https://www.orthodb.org/v10?query=26866at4891	UBA-like superfamily
26880at4891	Complete	C0000000003_ptg000003l	611211	612038	+	328.0	204	https://www.orthodb.org/v10?query=26880at4891	isopentenyl-diphosphate delta-isomerase
26885at4891	Complete	C0000000005_ptg000005l	1389857	1390888	-	282.6	206	https://www.orthodb.org/v10?query=26885at4891	Dehydrodolichyl diphosphate synthase complex subunit NUS1
26894at4891	Complete	C0000000007_ptg000007l	431536	432588	-	225.8	192	https://www.orthodb.org/v10?query=26894at4891	P-loop containing nucleoside triphosphate hydrolase protein
26895at4891	Complete	C0000000008_ptg000008l	887639	888697	-	217.3	219	https://www.orthodb.org/v10?query=26895at4891	terpenoid cyclases/Protein prenyltransferase
26931at4891	Complete	C0000000015_ptg000015l	284545	285387	-	239.6	207	https://www.orthodb.org/v10?query=26931at4891	Chromatin modification-related protein
27048at4891	Complete	C0000000005_ptg000005l	413908	415005	-	420.5	302	https://www.orthodb.org/v10?query=27048at4891	Phosphatidylethanolamine-binding protein
27063at4891	Complete	C0000000003_ptg000003l	783693	785612	+	183.9	401	https://www.orthodb.org/v10?query=27063at4891	Signal recognition particle subunit SRP72
27080at4891	Complete	C0000000005_ptg000005l	1129169	1129939	+	187.7	189	https://www.orthodb.org/v10?query=27080at4891	Zinc finger C2H2 superfamily
27081at4891	Complete	C0000000009_ptg000009l	208819	209598	-	322.8	184	https://www.orthodb.org/v10?query=27081at4891	CDP-diacylglycerol--serine O-phosphatidyltransferase
27092at4891	Complete	C0000000008_ptg000008l	594896	595864	-	223.8	219	https://www.orthodb.org/v10?query=27092at4891	Ethanolamine-phosphate cytidylyltransferase
27104at4891	Complete	C0000000017_ptg000017l	147155	148405	+	401.3	340	https://www.orthodb.org/v10?query=27104at4891	Nucleosome assembly protein
27126at4891	Complete	C0000000002_ptg000002l	84508	85338	-	156.5	204	https://www.orthodb.org/v10?query=27126at4891	Ribonuclease P protein subunit
27132at4891	Complete	C0000000005_ptg000005l	588104	588979	-	334.3	228	https://www.orthodb.org/v10?query=27132at4891	ribosomal protein L5
27140at4891	Complete	C0000000007_ptg000007l	307872	309068	-	272.8	283	https://www.orthodb.org/v10?query=27140at4891	Zinc finger, RING/FYVE/PHD-type
27141at4891	Complete	C0000000005_ptg000005l	713996	715039	+	219.9	222	https://www.orthodb.org/v10?query=27141at4891	Kinase
27202at4891	Complete	C0000000011_ptg000011l	642620	643903	-	258.3	284	https://www.orthodb.org/v10?query=27202at4891	PIN domain
27209at4891	Complete	C0000000013_ptg000013l	78600	80321	+	645.3	459	https://www.orthodb.org/v10?query=27209at4891	WD40-repeat-containing domain
27291at4891	Complete	C0000000003_ptg000003l	325352	326482	+	289.8	244	https://www.orthodb.org/v10?query=27291at4891	cyclin-like protein
27320at4891	Complete	C0000000005_ptg000005l	192996	194525	-	370.1	361	https://www.orthodb.org/v10?query=27320at4891	GPI-anchor transamidase activity
27323at4891	Complete	C0000000007_ptg000007l	247115	250311	+	396.8	532	https://www.orthodb.org/v10?query=27323at4891	Ankyrin repeat-containing domain
27330at4891	Complete	C0000000003_ptg000003l	800490	801029	-	304.3	161	https://www.orthodb.org/v10?query=27330at4891	Small COPII coat GTPase SAR1
27339at4891	Complete	C0000000007_ptg000007l	208071	208805	-	242.0	202	https://www.orthodb.org/v10?query=27339at4891	ribosomal protein L4
27342at4891	Complete	C0000000005_ptg000005l	200464	201279	+	243.7	185	https://www.orthodb.org/v10?query=27342at4891	Eukaryotic translation initiation factor 3 subunit G
27370at4891	Complete	C0000000014_ptg000014l	388137	390671	-	329.6	419	https://www.orthodb.org/v10?query=27370at4891	Spindle pole body component
27389at4891	Complete	C0000000016_ptg000016l	162234	163088	+	227.3	188	https://www.orthodb.org/v10?query=27389at4891	F-actin-capping protein subunit alpha/beta
27431at4891	Complete	C0000000017_ptg000017l	298565	299233	-	249.8	188	https://www.orthodb.org/v10?query=27431at4891	Uncharacterized hydrolase
27435at4891	Complete	C0000000002_ptg000002l	511270	511953	+	264.4	175	https://www.orthodb.org/v10?query=27435at4891	Pyridoxamine 5'-phosphate oxidase
27475at4891	Complete	C0000000007_ptg000007l	582373	583785	-	237.0	181	https://www.orthodb.org/v10?query=27475at4891	Ssh4-like, SPRY domain
27496at4891	Complete	C0000000007_ptg000007l	879553	880254	+	316.7	190	https://www.orthodb.org/v10?query=27496at4891	Proteasome endopeptidase complex
27505at4891	Complete	C0000000003_ptg000003l	263069	263881	+	154.1	175	https://www.orthodb.org/v10?query=27505at4891	DnaJ domain
27533at4891	Complete	C0000000008_ptg000008l	204654	205391	-	291.8	199	https://www.orthodb.org/v10?query=27533at4891	Exoribonuclease, phosphorolytic domain 1
27535at4891	Complete	C0000000002_ptg000002l	271893	272618	-	192.5	158	https://www.orthodb.org/v10?query=27535at4891	Bacterial bifunctional deaminase-reductase
27547at4891	Complete	C0000000004_ptg000004l	131766	133058	+	199.3	207	https://www.orthodb.org/v10?query=27547at4891	Histone acetyltransferase
27558at4891	Complete	C0000000007_ptg000007l	140568	141167	-	248.1	163	https://www.orthodb.org/v10?query=27558at4891	Small GTPase
27561at4891	Complete	C0000000008_ptg000008l	641470	642963	-	366.9	304	https://www.orthodb.org/v10?query=27561at4891	N-end rule aminoacyl transferase
27570at4891	Complete	C0000000013_ptg000013l	241757	242533	+	272.2	193	https://www.orthodb.org/v10?query=27570at4891	Protein N-terminal and lysine N-methyltransferase EFM7
27676at4891	Complete	C0000000006_ptg000006l	299864	300769	-	422.9	243	https://www.orthodb.org/v10?query=27676at4891	Translation initiation factor 2, alpha subunit
27703at4891	Complete	C0000000014_ptg000014l	338711	339343	+	254.5	141	https://www.orthodb.org/v10?query=27703at4891	Atypical dual-specificity phosphatase Siw14-like
27717at4891	Complete	C0000000005_ptg000005l	326995	328908	+	217.8	310	https://www.orthodb.org/v10?query=27717at4891	RNA polymerase III type 2 promoter sequence-specific DNA binding
27724at4891	Complete	C0000000006_ptg000006l	176076	177047	+	395.0	257	https://www.orthodb.org/v10?query=27724at4891	Deoxyhypusine hydroxylase
27753at4891	Complete	C0000000010_ptg000010l	108177	109901	-	442.0	370	https://www.orthodb.org/v10?query=27753at4891	putative membrane protein
27755at4891	Complete	C0000000005_ptg000005l	302265	302834	-	285.0	177	https://www.orthodb.org/v10?query=27755at4891	EF-hand
27769at4891	Complete	C0000000014_ptg000014l	357160	357816	-	208.7	153	https://www.orthodb.org/v10?query=27769at4891	yeats-domain-containing protein
27816at4891	Duplicated	C0000000009_ptg000009l	533188	533919	-	332.3	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27816at4891	Duplicated	C0000000005_ptg000005l	874260	875009	+	337.0	204	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27845at4891	Complete	C0000000003_ptg000003l	170885	172117	-	488.4	335	https://www.orthodb.org/v10?query=27845at4891	Methylthioribose-1-phosphate isomerase
27851at4891	Complete	C0000000014_ptg000014l	202594	203391	-	269.8	142	https://www.orthodb.org/v10?query=27851at4891	Atypical dual-specificity phosphatase Siw14-like
27862at4891	Complete	C0000000008_ptg000008l	958991	960568	-	316.5	195	https://www.orthodb.org/v10?query=27862at4891	MT-A70-like
27863at4891	Missing
27869at4891	Complete	C0000000009_ptg000009l	179040	179624	+	301.3	173	https://www.orthodb.org/v10?query=27869at4891	Proteasome, subunit alpha/beta
27875at4891	Complete	C0000000003_ptg000003l	186957	187613	-	227.5	157	https://www.orthodb.org/v10?query=27875at4891	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
27888at4891	Complete	C0000000003_ptg000003l	667750	668595	-	92.0	129	https://www.orthodb.org/v10?query=27888at4891	Autophagy protein 5
27889at4891	Complete	C0000000014_ptg000014l	152116	152928	+	338.4	209	https://www.orthodb.org/v10?query=27889at4891	Mitochondrial carrier
27915at4891	Complete	C0000000003_ptg000003l	680569	682641	+	360.2	354	https://www.orthodb.org/v10?query=27915at4891	Kinesin-like protein
